Year Payment Due Date,Month Description Payment Due Date,Supplier,Order Number,Branch Plant,Order Co,Supplier Number,Or Ty,Line Number,Supplier SO ,2nd Item Number,Concatenation Description ,Order Quantity,Quantity Open,Prev Qty Vouchered,Unit Cost,Extended Cost,Amount Open,Amount Received,Last Stat,Next Stat,Order Date,Promised Delivery Date,Receipt Date,Pymt Terms,Payment Terms,Payment Due Date
2022,September,FOX FACTORY INC,95040,         522,00502,129937,OP,21.000,44755,08-805-22-00-20,2022 FOX FLOAT X PERFORMANCE S - HOCK - RIP 9 RDO V3,40,40,0,145.6400,"5,825.60","5,825.60",0.00,280,300,4/29/2021,8/3/2022,,003,NET 30 DAYS,9/2/2022
2022,September,FOX FACTORY INC,95040,         522,00502,129937,OP,22.000,44755,08-901-22-00-20,2022 FOX FLOAT X2 PERFORMANCE - SHOCK - WFO 9 RDO,30,30,0,221.5500,"6,646.50","6,646.50",0.00,280,300,4/29/2021,8/3/2022,,003,NET 30 DAYS,9/2/2022
2022,September,FOX FACTORY INC,95040,         522,00502,129937,OP,23.000,44755,08-902-22-00-20,2022 FOX FLOAT X2 FACTORY SHOC - K - WFO 9 RDO,30,30,0,257.4000,"7,722.00","7,722.00",0.00,280,300,4/29/2021,8/3/2022,,003,NET 30 DAYS,9/2/2022
2022,October,FOX FACTORY INC,95041,         522,00502,129937,OP,1.000,44756,06-540-22-15-20,FOX FLOAT 38 PERFORMANCE - 29 - - 180MM - BOOST - 44MM RAKE -,30,30,0,335.0600,"10,051.80","10,051.80",0.00,280,300,4/29/2021,9/7/2022,,003,NET 30 DAYS,10/7/2022
2022,October,FOX FACTORY INC,95041,         522,00502,129937,OP,2.000,44756,06-543-22-15-20,FOX FLOAT 38 FACTORY - 29 - 18 - 0MM - BOOST - 44MM RAKE - 2022,30,30,0,435.9000,"13,077.00","13,077.00",0.00,280,300,4/29/2021,9/7/2022,,003,NET 30 DAYS,10/7/2022
2022,October,FOX FACTORY INC,95041,         522,00502,129937,OP,3.000,44756,06-611-23-15-20,FOX FLOAT 36 FACTORY - 29 - 15 - 0MM - BOOST - 44MM RAKE - 2023,40,40,0,410.1500,"16,406.00","16,406.00",0.00,280,300,4/29/2021,9/7/2022,,003,NET 30 DAYS,10/7/2022
2022,October,FOX FACTORY INC,95041,         522,00502,129937,OP,4.000,44756,06-661-21-15-20,FOX FLOAT 36 RHYTHM - 29 - 150 - MM - BOOST - 44MM RAKE - 2022_,40,40,0,282.2200,"11,288.80","11,288.80",0.00,280,300,4/29/2021,9/7/2022,,003,NET 30 DAYS,10/7/2022
2022,October,FOX FACTORY INC,95041,         522,00502,129937,OP,5.000,44756,06-701-22-15-20,FOX FLOAT 34 SC FACTORY - 120M - M - BOOST - 44MM RAKE - 2022,30,30,0,378.0100,"11,340.30","11,340.30",0.00,280,300,4/29/2021,9/7/2022,,003,NET 30 DAYS,10/7/2022
2022,October,FOX FACTORY INC,95041,         522,00502,129937,OP,6.000,44756,06-711-22-15-20,FOX FLOAT 34 FACTORY - 130MM - - BOOST - 44MM RAKE - 2022,70,70,0,391.9400,"27,435.80","27,435.80",0.00,280,300,4/29/2021,9/7/2022,,003,NET 30 DAYS,10/7/2022
2022,October,FOX FACTORY INC,95041,         522,00502,129937,OP,7.000,44756,06-751-21-15-20,FOX FLOAT 34 RHYTHM - 120MM - - BOOST - 44MM RAKE - 2022_2021,20,20,0,234.3300,"4,686.60","4,686.60",0.00,280,300,4/29/2021,9/7/2022,,003,NET 30 DAYS,10/7/2022
2022,October,FOX FACTORY INC,95041,         522,00502,129937,OP,8.000,44756,06-752-21-15-20,MARZOCCHI BOMBER Z2 - 120MM - - BOOST - 29 - 44MM RAKE - 2022_,120,120,0,146.2100,"17,545.20","17,545.20",0.00,280,300,4/29/2021,9/7/2022,,003,NET 30 DAYS,10/7/2022
2022,October,FOX FACTORY INC,95041,         522,00502,129937,OP,9.000,44756,06-761-21-15-20,FOX FLOAT 34 RHYTHM - 130MM - - BOOST - 44MM RAKE - 2022_2021,40,40,0,234.3300,"9,373.20","9,373.20",0.00,280,300,4/29/2021,9/7/2022,,003,NET 30 DAYS,10/7/2022
2022,October,FOX FACTORY INC,95041,         522,00502,129937,OP,10.000,44756,06-801-21-15-20,FOX FLOAT 32 SC FACTORY - 100M - M - BOOST - 44MM RAKE - 2022_2,30,30,0,359.8400,"10,795.20","10,795.20",0.00,280,300,4/29/2021,9/7/2022,,003,NET 30 DAYS,10/7/2022
2022,October,FOX FACTORY INC,95041,         522,00502,129937,OP,11.000,44756,06-801-21-15-50,FOX FLOAT 32 SC FACTORY - 100M - M - BOOST - 2022_2021 - ORANGE,10,10,0,359.8400,"3,598.40","3,598.40",0.00,280,300,4/29/2021,9/7/2022,,003,NET 30 DAYS,10/7/2022
2022,October,FOX FACTORY INC,95041,         522,00502,129937,OP,12.000,44756,06-801-22-00-01,FOX REMOTE LOCKOUT - 2 POSITIO - N - DUAL PULL - 2023_2022,40,40,0,13.2400,529.60,529.60,0.00,280,300,4/29/2021,9/7/2022,,003,NET 30 DAYS,10/7/2022
2022,October,FOX FACTORY INC,95041,         522,00502,129937,OP,13.000,44756,06-803-22-15-20,FOX FLOAT 34 SC FACTORY REMOTE - - 100MM - BOOST - 44MM RAKE -,50,50,0,398.9000,"19,945.00","19,945.00",0.00,280,300,4/29/2021,9/7/2022,,003,NET 30 DAYS,10/7/2022
2022,October,FOX FACTORY INC,95041,         522,00502,129937,OP,14.000,44756,06-851-21-00-20,FOX FLOAT 32 RHYTHM - 100MM - - BOOST - 2022_2021,30,30,0,206.5200,"6,195.60","6,195.60",0.00,280,300,4/29/2021,9/7/2022,,003,NET 30 DAYS,10/7/2022
2022,October,FOX FACTORY INC,95041,         522,00502,129937,OP,15.000,44756,08-603-22-00-20,2022 FOX FLOAT X FACTORY SHOCK - - JET 9 RDO,80,80,0,187.7300,"15,018.40","15,018.40",0.00,280,300,4/29/2021,9/7/2022,,003,NET 30 DAYS,10/7/2022
2022,October,FOX FACTORY INC,95041,         522,00502,129937,OP,16.000,44756,08-604-22-00-20,2022 FOX X PERFORMANCE SHOCK - - JET 9 RDO,40,40,0,145.6400,"5,825.60","5,825.60",0.00,280,300,4/29/2021,9/7/2022,,003,NET 30 DAYS,10/7/2022
2022,October,FOX FACTORY INC,95041,         522,00502,129937,OP,17.000,44756,08-702-22-00-20,2022 FOX FLOAT PERFORMANCE DPS - EVOL SHOCK - RKT 9 RDO,30,30,0,95.2800,"2,858.40","2,858.40",0.00,280,300,4/29/2021,9/7/2022,,003,NET 30 DAYS,10/7/2022
2022,October,FOX FACTORY INC,95041,         522,00502,129937,OP,18.000,44756,08-703-22-00-20,2022 FOX FACTORY FLOAT DPS REM - OTE DOWN EVOL SHOCK - RKT 9 RD,40,40,0,150.1700,"6,006.80","6,006.80",0.00,280,300,4/29/2021,9/7/2022,,003,NET 30 DAYS,10/7/2022
2022,October,FOX FACTORY INC,95041,         522,00502,129937,OP,19.000,44756,08-804-22-00-20,2022 FOX FLOAT X FACTORY SHOCK - - RIP 9 RDO V3,50,50,0,187.7300,"9,386.50","9,386.50",0.00,280,300,4/29/2021,9/7/2022,,003,NET 30 DAYS,10/7/2022
2022,October,FOX FACTORY INC,95041,         522,00502,129937,OP,20.000,44756,08-805-22-00-20,2022 FOX FLOAT X PERFORMANCE S - HOCK - RIP 9 RDO V3,40,40,0,145.6400,"5,825.60","5,825.60",0.00,280,300,4/29/2021,9/7/2022,,003,NET 30 DAYS,10/7/2022
2022,October,FOX FACTORY INC,95041,         522,00502,129937,OP,21.000,44756,08-901-22-00-20,2022 FOX FLOAT X2 PERFORMANCE - SHOCK - WFO 9 RDO,30,30,0,221.5500,"6,646.50","6,646.50",0.00,280,300,4/29/2021,9/7/2022,,003,NET 30 DAYS,10/7/2022
2022,October,FOX FACTORY INC,95041,         522,00502,129937,OP,22.000,44756,08-902-22-00-20,2022 FOX FLOAT X2 FACTORY SHOC - K - WFO 9 RDO,30,30,0,257.4000,"7,722.00","7,722.00",0.00,280,300,4/29/2021,9/7/2022,,003,NET 30 DAYS,10/7/2022
2022,November,FOX FACTORY INC,95042,         522,00502,129937,OP,1.000,44757,06-540-22-15-20,FOX FLOAT 38 PERFORMANCE - 29 - - 180MM - BOOST - 44MM RAKE -,30,30,0,335.0600,"10,051.80","10,051.80",0.00,280,300,4/29/2021,10/5/2022,,003,NET 30 DAYS,11/4/2022
2022,November,FOX FACTORY INC,95042,         522,00502,129937,OP,2.000,44757,06-543-22-15-20,FOX FLOAT 38 FACTORY - 29 - 18 - 0MM - BOOST - 44MM RAKE - 2022,30,30,0,435.9000,"13,077.00","13,077.00",0.00,280,300,4/29/2021,10/5/2022,,003,NET 30 DAYS,11/4/2022
2022,November,FOX FACTORY INC,95042,         522,00502,129937,OP,3.000,44757,06-611-23-15-20,FOX FLOAT 36 FACTORY - 29 - 15 - 0MM - BOOST - 44MM RAKE - 2023,40,40,0,410.1500,"16,406.00","16,406.00",0.00,280,300,4/29/2021,10/5/2022,,003,NET 30 DAYS,11/4/2022
2022,November,FOX FACTORY INC,95042,         522,00502,129937,OP,4.000,44757,06-661-21-15-20,FOX FLOAT 36 RHYTHM - 29 - 150 - MM - BOOST - 44MM RAKE - 2022_,40,40,0,282.2200,"11,288.80","11,288.80",0.00,280,300,4/29/2021,10/5/2022,,003,NET 30 DAYS,11/4/2022
2022,November,FOX FACTORY INC,95042,         522,00502,129937,OP,5.000,44757,06-701-22-15-20,FOX FLOAT 34 SC FACTORY - 120M - M - BOOST - 44MM RAKE - 2022,30,30,0,378.0100,"11,340.30","11,340.30",0.00,280,300,4/29/2021,10/5/2022,,003,NET 30 DAYS,11/4/2022
2022,November,FOX FACTORY INC,95042,         522,00502,129937,OP,6.000,44757,06-711-22-15-20,FOX FLOAT 34 FACTORY - 130MM - - BOOST - 44MM RAKE - 2022,70,70,0,391.9400,"27,435.80","27,435.80",0.00,280,300,4/29/2021,10/5/2022,,003,NET 30 DAYS,11/4/2022
2022,November,FOX FACTORY INC,95042,         522,00502,129937,OP,7.000,44757,06-751-21-15-20,FOX FLOAT 34 RHYTHM - 120MM - - BOOST - 44MM RAKE - 2022_2021,20,20,0,234.3300,"4,686.60","4,686.60",0.00,280,300,4/29/2021,10/5/2022,,003,NET 30 DAYS,11/4/2022
2022,November,FOX FACTORY INC,95042,         522,00502,129937,OP,8.000,44757,06-752-21-15-20,MARZOCCHI BOMBER Z2 - 120MM - - BOOST - 29 - 44MM RAKE - 2022_,120,120,0,146.2100,"17,545.20","17,545.20",0.00,280,300,4/29/2021,10/5/2022,,003,NET 30 DAYS,11/4/2022
2022,November,FOX FACTORY INC,95042,         522,00502,129937,OP,9.000,44757,06-761-21-15-20,FOX FLOAT 34 RHYTHM - 130MM - - BOOST - 44MM RAKE - 2022_2021,40,40,0,234.3300,"9,373.20","9,373.20",0.00,280,300,4/29/2021,10/5/2022,,003,NET 30 DAYS,11/4/2022
2022,November,FOX FACTORY INC,95042,         522,00502,129937,OP,10.000,44757,06-801-21-15-20,FOX FLOAT 32 SC FACTORY - 100M - M - BOOST - 44MM RAKE - 2022_2,30,30,0,359.8400,"10,795.20","10,795.20",0.00,280,300,4/29/2021,10/5/2022,,003,NET 30 DAYS,11/4/2022
2022,November,FOX FACTORY INC,95042,         522,00502,129937,OP,11.000,44757,06-801-21-15-50,FOX FLOAT 32 SC FACTORY - 100M - M - BOOST - 2022_2021 - ORANGE,10,10,0,359.8400,"3,598.40","3,598.40",0.00,280,300,4/29/2021,10/5/2022,,003,NET 30 DAYS,11/4/2022
2022,November,FOX FACTORY INC,95042,         522,00502,129937,OP,12.000,44757,06-801-22-00-01,FOX REMOTE LOCKOUT - 2 POSITIO - N - DUAL PULL - 2023_2022,40,40,0,13.2400,529.60,529.60,0.00,280,300,4/29/2021,10/5/2022,,003,NET 30 DAYS,11/4/2022
2022,November,FOX FACTORY INC,95042,         522,00502,129937,OP,13.000,44757,06-803-22-15-20,FOX FLOAT 34 SC FACTORY REMOTE - - 100MM - BOOST - 44MM RAKE -,40,40,0,398.9000,"15,956.00","15,956.00",0.00,280,300,4/29/2021,10/5/2022,,003,NET 30 DAYS,11/4/2022
2022,November,FOX FACTORY INC,95042,         522,00502,129937,OP,14.000,44757,06-851-21-00-20,FOX FLOAT 32 RHYTHM - 100MM - - BOOST - 2022_2021,30,30,0,206.5200,"6,195.60","6,195.60",0.00,280,300,4/29/2021,10/5/2022,,003,NET 30 DAYS,11/4/2022
2022,November,FOX FACTORY INC,95042,         522,00502,129937,OP,15.000,44757,08-603-22-00-20,2022 FOX FLOAT X FACTORY SHOCK - - JET 9 RDO,80,80,0,187.7300,"15,018.40","15,018.40",0.00,280,300,4/29/2021,10/5/2022,,003,NET 30 DAYS,11/4/2022
2022,November,FOX FACTORY INC,95042,         522,00502,129937,OP,16.000,44757,08-604-22-00-20,2022 FOX X PERFORMANCE SHOCK - - JET 9 RDO,40,40,0,145.6400,"5,825.60","5,825.60",0.00,280,300,4/29/2021,10/5/2022,,003,NET 30 DAYS,11/4/2022
2022,November,FOX FACTORY INC,95042,         522,00502,129937,OP,17.000,44757,08-702-22-00-20,2022 FOX FLOAT PERFORMANCE DPS - EVOL SHOCK - RKT 9 RDO,30,30,0,95.2800,"2,858.40","2,858.40",0.00,280,300,4/29/2021,10/5/2022,,003,NET 30 DAYS,11/4/2022
2022,November,FOX FACTORY INC,95042,         522,00502,129937,OP,18.000,44757,08-703-22-00-20,2022 FOX FACTORY FLOAT DPS REM - OTE DOWN EVOL SHOCK - RKT 9 RD,40,40,0,150.1700,"6,006.80","6,006.80",0.00,280,300,4/29/2021,10/5/2022,,003,NET 30 DAYS,11/4/2022
2022,November,FOX FACTORY INC,95042,         522,00502,129937,OP,19.000,44757,08-804-22-00-20,2022 FOX FLOAT X FACTORY SHOCK - - RIP 9 RDO V3,50,50,0,187.7300,"9,386.50","9,386.50",0.00,280,300,4/29/2021,10/5/2022,,003,NET 30 DAYS,11/4/2022
2022,November,FOX FACTORY INC,95042,         522,00502,129937,OP,20.000,44757,08-805-22-00-20,2022 FOX FLOAT X PERFORMANCE S - HOCK - RIP 9 RDO V3,40,40,0,145.6400,"5,825.60","5,825.60",0.00,280,300,4/29/2021,10/5/2022,,003,NET 30 DAYS,11/4/2022
2022,November,FOX FACTORY INC,95042,         522,00502,129937,OP,21.000,44757,08-901-22-00-20,2022 FOX FLOAT X2 PERFORMANCE - SHOCK - WFO 9 RDO,30,30,0,221.5500,"6,646.50","6,646.50",0.00,280,300,4/29/2021,10/5/2022,,003,NET 30 DAYS,11/4/2022
2022,November,FOX FACTORY INC,95042,         522,00502,129937,OP,22.000,44757,08-902-22-00-20,2022 FOX FLOAT X2 FACTORY SHOC - K - WFO 9 RDO,30,30,0,257.4000,"7,722.00","7,722.00",0.00,280,300,4/29/2021,10/5/2022,,003,NET 30 DAYS,11/4/2022
2022,December,FOX FACTORY INC,95043,         522,00502,129937,OP,1.000,44758,06-540-22-15-20,FOX FLOAT 38 PERFORMANCE - 29 - - 180MM - BOOST - 44MM RAKE -,30,30,0,335.0600,"10,051.80","10,051.80",0.00,280,300,4/29/2021,11/2/2022,,003,NET 30 DAYS,12/2/2022
2022,December,FOX FACTORY INC,95043,         522,00502,129937,OP,2.000,44758,06-543-22-15-20,FOX FLOAT 38 FACTORY - 29 - 18 - 0MM - BOOST - 44MM RAKE - 2022,30,30,0,435.9000,"13,077.00","13,077.00",0.00,280,300,4/29/2021,11/2/2022,,003,NET 30 DAYS,12/2/2022
2022,December,FOX FACTORY INC,95043,         522,00502,129937,OP,3.000,44758,06-611-23-15-20,FOX FLOAT 36 FACTORY - 29 - 15 - 0MM - BOOST - 44MM RAKE - 2023,40,40,0,410.1500,"16,406.00","16,406.00",0.00,280,300,4/29/2021,11/2/2022,,003,NET 30 DAYS,12/2/2022
2022,December,FOX FACTORY INC,95043,         522,00502,129937,OP,4.000,44758,06-661-21-15-20,FOX FLOAT 36 RHYTHM - 29 - 150 - MM - BOOST - 44MM RAKE - 2022_,40,40,0,282.2200,"11,288.80","11,288.80",0.00,280,300,4/29/2021,11/2/2022,,003,NET 30 DAYS,12/2/2022
2022,December,FOX FACTORY INC,95043,         522,00502,129937,OP,5.000,44758,06-701-22-15-20,FOX FLOAT 34 SC FACTORY - 120M - M - BOOST - 44MM RAKE - 2022,30,30,0,378.0100,"11,340.30","11,340.30",0.00,280,300,4/29/2021,11/2/2022,,003,NET 30 DAYS,12/2/2022
2022,December,FOX FACTORY INC,95043,         522,00502,129937,OP,6.000,44758,06-711-22-15-20,FOX FLOAT 34 FACTORY - 130MM - - BOOST - 44MM RAKE - 2022,70,70,0,391.9400,"27,435.80","27,435.80",0.00,280,300,4/29/2021,11/2/2022,,003,NET 30 DAYS,12/2/2022
2022,December,FOX FACTORY INC,95043,         522,00502,129937,OP,7.000,44758,06-751-21-15-20,FOX FLOAT 34 RHYTHM - 120MM - - BOOST - 44MM RAKE - 2022_2021,20,20,0,234.3300,"4,686.60","4,686.60",0.00,280,300,4/29/2021,11/2/2022,,003,NET 30 DAYS,12/2/2022
2022,December,FOX FACTORY INC,95043,         522,00502,129937,OP,8.000,44758,06-752-21-15-20,MARZOCCHI BOMBER Z2 - 120MM - - BOOST - 29 - 44MM RAKE - 2022_,120,120,0,146.2100,"17,545.20","17,545.20",0.00,280,300,4/29/2021,11/2/2022,,003,NET 30 DAYS,12/2/2022
2022,December,FOX FACTORY INC,95043,         522,00502,129937,OP,9.000,44758,06-761-21-15-20,FOX FLOAT 34 RHYTHM - 130MM - - BOOST - 44MM RAKE - 2022_2021,40,40,0,234.3300,"9,373.20","9,373.20",0.00,280,300,4/29/2021,11/2/2022,,003,NET 30 DAYS,12/2/2022
2022,December,FOX FACTORY INC,95043,         522,00502,129937,OP,10.000,44758,06-801-21-15-20,FOX FLOAT 32 SC FACTORY - 100M - M - BOOST - 44MM RAKE - 2022_2,30,30,0,359.8400,"10,795.20","10,795.20",0.00,280,300,4/29/2021,11/2/2022,,003,NET 30 DAYS,12/2/2022
2022,December,FOX FACTORY INC,95043,         522,00502,129937,OP,11.000,44758,06-801-21-15-50,FOX FLOAT 32 SC FACTORY - 100M - M - BOOST - 2022_2021 - ORANGE,10,10,0,359.8400,"3,598.40","3,598.40",0.00,280,300,4/29/2021,11/2/2022,,003,NET 30 DAYS,12/2/2022
2022,December,FOX FACTORY INC,95043,         522,00502,129937,OP,12.000,44758,06-801-22-00-01,FOX REMOTE LOCKOUT - 2 POSITIO - N - DUAL PULL - 2023_2022,40,40,0,13.2400,529.60,529.60,0.00,280,300,4/29/2021,11/2/2022,,003,NET 30 DAYS,12/2/2022
2022,December,FOX FACTORY INC,95043,         522,00502,129937,OP,13.000,44758,06-803-22-15-20,FOX FLOAT 34 SC FACTORY REMOTE - - 100MM - BOOST - 44MM RAKE -,40,40,0,398.9000,"15,956.00","15,956.00",0.00,280,300,4/29/2021,11/2/2022,,003,NET 30 DAYS,12/2/2022
2022,December,FOX FACTORY INC,95043,         522,00502,129937,OP,14.000,44758,06-851-21-00-20,FOX FLOAT 32 RHYTHM - 100MM - - BOOST - 2022_2021,30,30,0,206.5200,"6,195.60","6,195.60",0.00,280,300,4/29/2021,11/2/2022,,003,NET 30 DAYS,12/2/2022
2022,December,FOX FACTORY INC,95043,         522,00502,129937,OP,15.000,44758,08-603-22-00-20,2022 FOX FLOAT X FACTORY SHOCK - - JET 9 RDO,80,80,0,187.7300,"15,018.40","15,018.40",0.00,280,300,4/29/2021,11/2/2022,,003,NET 30 DAYS,12/2/2022
2022,December,FOX FACTORY INC,95043,         522,00502,129937,OP,16.000,44758,08-604-22-00-20,2022 FOX X PERFORMANCE SHOCK - - JET 9 RDO,40,40,0,145.6400,"5,825.60","5,825.60",0.00,280,300,4/29/2021,11/2/2022,,003,NET 30 DAYS,12/2/2022
2022,December,FOX FACTORY INC,95043,         522,00502,129937,OP,17.000,44758,08-702-22-00-20,2022 FOX FLOAT PERFORMANCE DPS - EVOL SHOCK - RKT 9 RDO,30,30,0,95.2800,"2,858.40","2,858.40",0.00,280,300,4/29/2021,11/2/2022,,003,NET 30 DAYS,12/2/2022
2022,December,FOX FACTORY INC,95043,         522,00502,129937,OP,18.000,44758,08-703-22-00-20,2022 FOX FACTORY FLOAT DPS REM - OTE DOWN EVOL SHOCK - RKT 9 RD,40,40,0,150.1700,"6,006.80","6,006.80",0.00,280,300,4/29/2021,11/2/2022,,003,NET 30 DAYS,12/2/2022
2022,December,FOX FACTORY INC,95043,         522,00502,129937,OP,19.000,44758,08-804-22-00-20,2022 FOX FLOAT X FACTORY SHOCK - - RIP 9 RDO V3,50,50,0,187.7300,"9,386.50","9,386.50",0.00,280,300,4/29/2021,11/2/2022,,003,NET 30 DAYS,12/2/2022
2022,December,FOX FACTORY INC,95043,         522,00502,129937,OP,20.000,44758,08-805-22-00-20,2022 FOX FLOAT X PERFORMANCE S - HOCK - RIP 9 RDO V3,40,40,0,145.6400,"5,825.60","5,825.60",0.00,280,300,4/29/2021,11/2/2022,,003,NET 30 DAYS,12/2/2022
2022,December,FOX FACTORY INC,95043,         522,00502,129937,OP,21.000,44758,08-901-22-00-20,2022 FOX FLOAT X2 PERFORMANCE - SHOCK - WFO 9 RDO,30,30,0,221.5500,"6,646.50","6,646.50",0.00,280,300,4/29/2021,11/2/2022,,003,NET 30 DAYS,12/2/2022
2022,December,FOX FACTORY INC,95043,         522,00502,129937,OP,22.000,44758,08-902-22-00-20,2022 FOX FLOAT X2 FACTORY SHOC - K - WFO 9 RDO,30,30,0,257.4000,"7,722.00","7,722.00",0.00,280,300,4/29/2021,11/2/2022,,003,NET 30 DAYS,12/2/2022
2023,January,FOX FACTORY INC,95044,         522,00502,129937,OP,1.000,44759,06-540-22-15-20,FOX FLOAT 38 PERFORMANCE - 29 - - 180MM - BOOST - 44MM RAKE -,30,30,0,335.0600,"10,051.80","10,051.80",0.00,280,300,4/29/2021,12/7/2022,,003,NET 30 DAYS,1/6/2023
2023,January,FOX FACTORY INC,95044,         522,00502,129937,OP,2.000,44759,06-543-22-15-20,FOX FLOAT 38 FACTORY - 29 - 18 - 0MM - BOOST - 44MM RAKE - 2022,30,30,0,435.9000,"13,077.00","13,077.00",0.00,280,300,4/29/2021,12/7/2022,,003,NET 30 DAYS,1/6/2023
2023,January,FOX FACTORY INC,95044,         522,00502,129937,OP,3.000,44759,06-611-23-15-20,FOX FLOAT 36 FACTORY - 29 - 15 - 0MM - BOOST - 44MM RAKE - 2023,40,40,0,410.1500,"16,406.00","16,406.00",0.00,280,300,4/29/2021,12/7/2022,,003,NET 30 DAYS,1/6/2023
2023,January,FOX FACTORY INC,95044,         522,00502,129937,OP,4.000,44759,06-661-21-15-20,FOX FLOAT 36 RHYTHM - 29 - 150 - MM - BOOST - 44MM RAKE - 2022_,40,40,0,282.2200,"11,288.80","11,288.80",0.00,280,300,4/29/2021,12/7/2022,,003,NET 30 DAYS,1/6/2023
2023,January,FOX FACTORY INC,95044,         522,00502,129937,OP,5.000,44759,06-701-22-15-20,FOX FLOAT 34 SC FACTORY - 120M - M - BOOST - 44MM RAKE - 2022,30,30,0,378.0100,"11,340.30","11,340.30",0.00,280,300,4/29/2021,12/7/2022,,003,NET 30 DAYS,1/6/2023
2023,January,FOX FACTORY INC,95044,         522,00502,129937,OP,6.000,44759,06-711-22-15-20,FOX FLOAT 34 FACTORY - 130MM - - BOOST - 44MM RAKE - 2022,70,70,0,391.9400,"27,435.80","27,435.80",0.00,280,300,4/29/2021,12/7/2022,,003,NET 30 DAYS,1/6/2023
2023,January,FOX FACTORY INC,95044,         522,00502,129937,OP,7.000,44759,06-751-21-15-20,FOX FLOAT 34 RHYTHM - 120MM - - BOOST - 44MM RAKE - 2022_2021,20,20,0,234.3300,"4,686.60","4,686.60",0.00,280,300,4/29/2021,12/7/2022,,003,NET 30 DAYS,1/6/2023
2023,January,FOX FACTORY INC,95044,         522,00502,129937,OP,8.000,44759,06-752-21-15-20,MARZOCCHI BOMBER Z2 - 120MM - - BOOST - 29 - 44MM RAKE - 2022_,120,120,0,146.2100,"17,545.20","17,545.20",0.00,280,300,4/29/2021,12/7/2022,,003,NET 30 DAYS,1/6/2023
2023,January,FOX FACTORY INC,95044,         522,00502,129937,OP,9.000,44759,06-761-21-15-20,FOX FLOAT 34 RHYTHM - 130MM - - BOOST - 44MM RAKE - 2022_2021,40,40,0,234.3300,"9,373.20","9,373.20",0.00,280,300,4/29/2021,12/7/2022,,003,NET 30 DAYS,1/6/2023
2023,January,FOX FACTORY INC,95044,         522,00502,129937,OP,10.000,44759,06-801-21-15-20,FOX FLOAT 32 SC FACTORY - 100M - M - BOOST - 44MM RAKE - 2022_2,30,30,0,359.8400,"10,795.20","10,795.20",0.00,280,300,4/29/2021,12/7/2022,,003,NET 30 DAYS,1/6/2023
2023,January,FOX FACTORY INC,95044,         522,00502,129937,OP,11.000,44759,06-801-21-15-50,FOX FLOAT 32 SC FACTORY - 100M - M - BOOST - 2022_2021 - ORANGE,10,10,0,359.8400,"3,598.40","3,598.40",0.00,280,300,4/29/2021,12/7/2022,,003,NET 30 DAYS,1/6/2023
2023,January,FOX FACTORY INC,95044,         522,00502,129937,OP,12.000,44759,06-801-22-00-01,FOX REMOTE LOCKOUT - 2 POSITIO - N - DUAL PULL - 2023_2022,40,40,0,13.2400,529.60,529.60,0.00,280,300,4/29/2021,12/7/2022,,003,NET 30 DAYS,1/6/2023
2023,January,FOX FACTORY INC,95044,         522,00502,129937,OP,13.000,44759,06-803-22-15-20,FOX FLOAT 34 SC FACTORY REMOTE - - 100MM - BOOST - 44MM RAKE -,40,40,0,398.9000,"15,956.00","15,956.00",0.00,280,300,4/29/2021,12/7/2022,,003,NET 30 DAYS,1/6/2023
2023,January,FOX FACTORY INC,95044,         522,00502,129937,OP,14.000,44759,06-851-21-00-20,FOX FLOAT 32 RHYTHM - 100MM - - BOOST - 2022_2021,30,30,0,206.5200,"6,195.60","6,195.60",0.00,280,300,4/29/2021,12/7/2022,,003,NET 30 DAYS,1/6/2023
2023,January,FOX FACTORY INC,95044,         522,00502,129937,OP,15.000,44759,08-603-22-00-20,2022 FOX FLOAT X FACTORY SHOCK - - JET 9 RDO,80,80,0,187.7300,"15,018.40","15,018.40",0.00,280,300,4/29/2021,12/7/2022,,003,NET 30 DAYS,1/6/2023
2023,January,FOX FACTORY INC,95044,         522,00502,129937,OP,16.000,44759,08-604-22-00-20,2022 FOX X PERFORMANCE SHOCK - - JET 9 RDO,40,40,0,145.6400,"5,825.60","5,825.60",0.00,280,300,4/29/2021,12/7/2022,,003,NET 30 DAYS,1/6/2023
2023,January,FOX FACTORY INC,95044,         522,00502,129937,OP,17.000,44759,08-702-22-00-20,2022 FOX FLOAT PERFORMANCE DPS - EVOL SHOCK - RKT 9 RDO,30,30,0,95.2800,"2,858.40","2,858.40",0.00,280,300,4/29/2021,12/7/2022,,003,NET 30 DAYS,1/6/2023
2023,January,FOX FACTORY INC,95044,         522,00502,129937,OP,18.000,44759,08-703-22-00-20,2022 FOX FACTORY FLOAT DPS REM - OTE DOWN EVOL SHOCK - RKT 9 RD,40,40,0,150.1700,"6,006.80","6,006.80",0.00,280,300,4/29/2021,12/7/2022,,003,NET 30 DAYS,1/6/2023
2023,January,FOX FACTORY INC,95044,         522,00502,129937,OP,19.000,44759,08-804-22-00-20,2022 FOX FLOAT X FACTORY SHOCK - - RIP 9 RDO V3,50,50,0,187.7300,"9,386.50","9,386.50",0.00,280,300,4/29/2021,12/7/2022,,003,NET 30 DAYS,1/6/2023
